city,company,conditions,description,employment_mode,experience,max_salary,min_salary,name,publish_date,requirements,responsibilities,schedule,skills,url
Тюмень,Компания maxim,,"""Максим"" ищет разработчиков в Екатеринбурге  Челябинске  Тюмени и Кургане. Кто мы: IT-компания  предоставляющая облачные решения в сфере такси. К нашим сервисам подключено большое количество компаний  среди которых как мелкие региональные игроки  так и компании с мировым именем  с сотнями городов и десятками стран присутствия. Что нужно делать: Разрабатывать и сопровождать системы отчётности и бизнес-процессов. Мы хотим найти человека  который:  хорошо владеет языком программирования Java (JDK 1.8 и выше); знает реляционные СУБД (PostgreSQL или SQL Server)  SQL и MongoDB.  Будет плюсом:  знание системы отчётности Eclipse BIRT и платформы Eclipse в целом; знание движков бизнес-процессов Alfresco Activiti и Flowable; знание Java EE (JMS  JAX-RS  JAX-WS) и Spring (Framework  Boot  Data  Security); знание и опыт работы с Linux  Git.  Что мы предлагаем:  множество интересных задач  в решении которых вы можете принять полноправное участие; дружелюбный коллектив; корпоративное обучение; поездки на it-конференции; комфортное рабочее место; компенсацию питания; ДМС; бесплатные корпоративные мероприятия (Новый Год  командные выезды и движухи); уровень заработной платы  который зависит от технических знаний и навыков (+ регулярный пересмотр  если вы растете); оформление по ТК РФ; есть программа релокации. ",Полная занятость,1–3 года,150000,100000,Java-разработчик,16 октября 2020,,,полный день,Java;Linux;MS SQL Server;SQL;Eclipse,https://hh.ru/vacancy/34543691
Тюмень,ООО   Позитив Телеком,График 5/2 Официальное трудоустройство Поддерживающий коллектив Удобная парковка Зарплата без задержек,"ООО ""Позитив Телеком"" новый провайдер на рынке телекоммуникаций . Мы предоставляем широкий спектр телекоммуникационных услуг: высокоскоростной доступ в Интернет на базе новейших технологий частным и корпоративным клиентам  кабельное телевидение и IPTV. Чем Вы будете заниматься:  обслуживанием головной станции (выполнение регламентных  плановых работ); администрированием серверов и сетевого оборудования; профилактикой и модернизацией оборудования сети; диагностикой устранением неисправностей; решением проблем сетевого оборудования; анализом работы средств связи в целях повышения надежности их работы; поддержанием работоспособности сети; настройкой сетевого оборудования  Мы ждём от Вас:  Аналитический склад ума  системное мышление  ответственность  работоспособность  инициативность  cпособность принимать оперативные решения в критических ситуациях  умение работать в команде. Знание модели OSI  знание принципов работы коммутации и маршрутизации  знание построения сетей (TCP/IP  DNS  DHCP  NAT  PAT  VLAN  VPN  IP Multicast)   Условия:  График 5/2 Официальное трудоустройство Поддерживающий коллектив Удобная парковка Зарплата без задержек  ВАКАНСИЯ ВЫСТАВЛЕНА ДЛЯ РЕЗЕРВА   ",Полная занятость,3–6 лет,,48000,Инженер головной станции,25 сентября 2020,,,полный день,Администрирование сетевого оборудования;TCP/IP;DHCP;Настройка DNS;Настройка сетевых подключений,https://hh.ru/vacancy/38242438
Тюмень,Яндекс,,Мы ищем монтажера в команду  которая создает видеоролики для сервисов Яндекса. Если вы умеете работать с видео и хотите попробовать себя — выполняйте тестовые задания  высылайте резюме и обязательно прикрепите портфолио. Что нужно делать: • монтировать видеоматериалы  создавать ролики  готовить тизеры;• делать ресайз роликов под различные форматы;• менять графические элементы  логотипы и тексты  добавлять к видео титры;• подбирать и добавлять музыку  голосовые дорожки и звуковые эффекты. Мы ждем  что у вас есть: • опыт обработки видео  в том числе снятого несколькими камерами;• знание основных кодеков и контейнеров  умение их применять;• базовые навыки цветокоррекции;• готовность работать на собственном оборудовании;• знание программ Adobe Creative Cloud (After Effects  Photoshop  Illustrator  Premier Pro).,Частичная занятость,не требуется,,,Видеомонтажер,16 октября 2020,,,удаленная работа,Видеомонтаж;Adobe After Effect;Adobe Photoshop;Adobe Illustrator;Обработка видео,https://hh.ru/vacancy/39856122
Тюмень,Skyeng,,"Присоединяйтесь к крупнейшей в Европе онлайн-школе английского языка Skyeng  входящей в ТОП-15 компаний рунета по версии Forbes. Менеджер вводных уроков математики:  Проводит презентации из дома  удалённо в комфортных условиях; Проводит ознакомительные видеоуроки на платформе VimBox для потенциальных учеников школы; Помогает ученикам делать первые шаги в изучении математики; Работает с сомнениями и возражениями ученика; Общается с большим количеством учеников и мотивирует их на дальнейшее обучение в школе (от этого напрямую зависит мотивация).  Вы подходите нам  если:  Знаете математику с 1 по 11 класс; Легко находите общий язык с незнакомыми людьми  готовы проводить презентации на камеру; У Вас есть компьютер  веб-камера и стабильный  быстрый интернет; Можете обеспечить тишину в рабочее время.  Мы предлагаем:  Стабильный доход (В среднем от 20 000 до 32 000 рублей); Денежный рост (За год Вы сможете увеличить свою фиксированную часть на 50%); Профессиональный рост (У Вас есть все шансы стать руководителем группы через 6 месяцев) Удобные варианты графиков 5/2 20 или 30 ч. в неделю (Несколько вариантов графика на выбор; Cуббота или воскресенье - рабочий день); Необходимые материалы для проведения вводных уроков; Оплачиваемое дистанционное обучение с опытными тренерами; 50% скидку на изучение английского языка.  Заинтересовала вакансия?  Нажимайте ""Откликнуться""; Ожидайте звонка от менеджера в ближайшее время. ",Полная занятость,не требуется,,,Менеджер вводных уроков (Математика),1 октября 2020,,,удаленная работа,,https://hh.ru/vacancy/37677711
Тюмень,АО   Восток Энергосбытовая компания,,"«Энергосбытовая компания «Восток». Работаем с клиентами на территории десяти субъектов Российской Федерации. Активно развиваемся. В команду программного комплекса ""Пирамида"" требуются разработчики информационных систем и интеграционных решений с уклоном на базы данных. Наш основной стек технологий  БД: MS SQL REST API .NET Core NodeJS Python PHP Docker  Наш основной набор инструментов  GitLab YouTrack База знаний Visual Studio VS Code Dbforge studio MS SSMS  Организация работы  Беклог программного продукта в YouTrack. Техническая поддержка пользователей - отдельная команда. Эскалация запросов на вторую линию производится в виде отчётов об ошибках. Доставка в прод ежедневная (по требованию). Спецификации на ПО и инструкции пользователей в Базе знаний. На входе бизнес и системные аналитики подготавливают требования. На выходе бизнес и системные аналитики принимают результаты. Зарождается системный подход к тестированию ПО. Планирование ориентировано на показатель ""Точно в срок"".    Мы создали все условия для продуктивной работы   Официальное трудоустройство согласно ТК РФ;   Стабильный официальный доход;  Возможность обучения  в т.ч. заочного.  Карьерный рост;     Культивируем взаимопомощь и поддержку;   Классическая пятидневка с фиксированными выходными;   График работы: с 8-00 до 17-00;   ** - в связи с последними событиями все команды работают удалённо из дома. При необходимости выделяем оборудование для рабочего места дома.   В качестве бонуса   Забота о здоровье: соц. пакет и бесплатные мед. обследования  ДМС;   Подарки в честь значимых событий в жизни сотрудников: рождение ребенка  свадьба  подарки детям на Новый год.   Требования к кандидату  Навыки программирования и отладки на T-SQL; Умение использовать оснастки и инструменты разработки под MS SQL Server. Должен знать и уметь как работать с git (основные команды) Приветствуется знание особенностей SQL у Postgresql и ORACLE (интеграционные модули системы) Понимание архитектуры веб-приложений. Уметь дебажить веб-сервисы (REST). Знать инструменты. (есть CLR процедуры вызывающие сервисы) Иметь представление о MS SQL AS и Power BI (не обязательно на входе  но придётся изучить)  Притча о софт-скилах кандидата Мы ищем любящих разработку ПО  думающих  способных фокусироваться на задаче и погружаться в состояние потока людей  получающих кайф от того  когда разработанная фича работает и делает несовершенный мир лучше.",Полная занятость,не требуется,,,Разработчик ПО,19 октября 2020,,,полный день,,https://hh.ru/vacancy/38498315
Тюмень,АО   Восток Энергосбытовая компания,,«Энергосбытовая компания «Восток» (АО «ЭК «Восток») успешно работает в энергосбытовом секторе уже более пятнадцати лет и в настоящее время поставляет электроэнергию клиентам на территории десяти субъектов Российской Федерации. Каждому сотруднику нашей компании предоставлена реальная возможность реализовать свой потенциал  получить ценный опыт работы  повысить свой статус в успешной команде профессионалов. Чем предстоит заниматься? Разработка программного кода (BackEnd) высоконагруженной системы Что мы ожидаем от будущего кандидата? Знание PHP 7.xПонимание принципов MVC в программированииОпыт работы с популярными PHP фреймворкамиЗнание SQL  JavaScript  CSS  HTMLОпыт работы в команде  понимание Git Мы постарались создать все условия для продуктивной и интересной работы: Официальное трудоустройство согласно ТК РФ;Стабильный  а главное полностью официальный доход;Реальный карьерный рост в крупнейшей компании;Атмосфера взаимопомощи и дружелюбия; Работа в команде профессионалов в атмосфере взаимопомощи и поддержки;Классическая пятидневка с фиксированными выходными;График работы: с 8-00 до 17-00;Обучение за счет предприятия. А также в качестве бонуса: Забота о здоровье: соц. пакет и бесплатные мед. обследования  ДМС; Подарки в честь значимых событий в жизни сотрудников: рождение ребенка  свадьба  подарки детям на Новый год. Если Вы ищите стабильную и интересную работу  то будем рады Вашим резюме!,Полная занятость,не требуется,40000,40000,Разработчик (BackEnd),19 октября 2020,,,полный день,,https://hh.ru/vacancy/38498326
Тюмень,ООО   ОВО,Для нас важно обеспечить комфортные условия труда: располагаемся в просторном офисном центре; есть парковка; оборудованная зона для отдыха и Доброжелательный коллектив профессионалов График работы с 8:30 до 17:00. Пятидневная рабочая неделя,"Мы любим и ценим каждого сотрудника. Работаем большой командой ради достижения цели. Обязанности: Доработка типовых конфигураций под нужды заказчика  оставляя возможность установки обновления от поставщика Требования: - Умение писать ""чистый"" код - Доработка конфигурации через расширение - Уметь работать с запросами в БД Условия:  Для нас важно обеспечить комфортные условия труда: располагаемся в просторном офисном центре  есть парковка  оборудованная зона для отдыха и Доброжелательный коллектив профессионалов График работы с 8:30 до 17:00. Пятидневная рабочая неделя ",Полная занятость,1–3 года,,45000,Программист 1 С,17 октября 2020,Для нас важно обеспечить комфортные условия труда: располагаемся в просторном офисном центре; есть парковка; оборудованная зона для отдыха и Доброжелательный коллектив профессионалов График работы с 8:30 до 17:00. Пятидневная рабочая неделя,Для нас важно обеспечить комфортные условия труда: располагаемся в просторном офисном центре; есть парковка; оборудованная зона для отдыха и Доброжелательный коллектив профессионалов График работы с 8:30 до 17:00. Пятидневная рабочая неделя,полный день,Работа в команде;Работа с базами данных;Turbo Pascal;MS Movie Maker;MS Dos,https://hh.ru/vacancy/39578786
Тюмень,NAUMEN,,,Полная занятость,3–6 лет,,,Middle/Senior Python Developer (Machine Learning),13 октября 2020,,,удаленная работа,,https://hh.ru/vacancy/39414813
Тюмень,Компания maxim,,«Максим» ищет руководителя в отдел разработки и сопровождения отчетной подсистемы. Кто мы:IT-компания  предоставляющая облачные решения в сфере такси. К нашим сервисам подключено большое количество компаний  среди которых как мелкие региональные игроки  так и компании с мировым именем  такие как сервис заказа такси «Максим».Мы — команда вне географического фактора  части которой эффективно взаимодействуют из разных точек мира.У нас 5 it-подразделений в городах РФ и 4 подразделения за рубежом.250+ сотрудников и два десятка направлений работы в сфере IT. Основные задачи:  участие в подборе и адаптации персонала отдела; участие в сборе  анализе и описании поступающих требований; постановка задач  контроль разработки модулей системы  отчетов  обработок; разработка и проектирование отчётов; сопровождение и развитие регулярной отчетности.  Мы хотим найти человека  у которого есть:  опыт руководства командой от 3 человек; высокий уровень знаний SQL; владение средствами управления разработкой (таскменеджера  системы контроля версий); опыт разработки на любом из современных языков программирования.  Мы предлагаем:  множество интересных задач  в решении которых вы принимаете полноправное участие; дружелюбный коллектив; корпоративное обучение; поездки на it-конференции; комфортное рабочее место; компенсацию питания; ДМС; бесплатные корпоративные мероприятия (Новый Год  командные выезды и движухи); уровень заработной платы  который зависит от технических знаний и навыков (+ регулярный пересмотр  если вы растете); оформление по ТК РФ; есть программа релокации. ,Полная занятость,3–6 лет,,,Руководитель отдела разработки отчетной системы,16 октября 2020,,,полный день,,https://hh.ru/vacancy/39181884
Тюмень,ООО   Позитив Телеком,Достойная заработная плата Уютный офис в центре города Дружный коллектив Парковка,"  ООО ""Позитив Телеком"" новый провайдер на рынке телекоммуникаций . Мы предоставляем широкий спектр телекоммуникационных услуг: высокоскоростной доступ в Интернет на базе новейших технологий частным и корпоративным клиентам  кабельное телевидение и IPTV. Мы приглашаем опытных 1С разработчиков. Обязанности:  Разработка и оптимизация программных продуктов на базе платформы 1С:Предприятие. Разработка сложных отчетов. Доработка конфигурации  дополнительных внешних обработок и отчетов.  Требования:  Высшее образование. Опыт программирования на 1С 8 от 1 года. Знание объекта ""Бизнес процессы""  знание СКД  Знание SQL Желательно наличие сертификата 1С ""Специалист"" по платформе 1С 8.3. Опыт работы в конфигурации ERP 2 Понимание принципов финансово-хозяйственной деятельности предприятий. Практические навыки программирования на 1С на хорошем уровне  отличное знание в написании запросов. При собеседовании обязательно прохождение теста. Инициативность‚ нацеленность на результат.    Условия:  Достойная заработная плата Уютный офис в центре города Дружный коллектив Парковка  ВАКАНСИЯ ВЫСТАВЛЕНА ДЛЯ РЕЗЕРВА ",Проектная работа/разовое задание,1–3 года,,70000,Программист 1C,25 сентября 2020,"Высшее образование. Опыт программирования на 1С 8 от 1 года. Знание объекта ""Бизнес процессы""; знание СКД; Знание SQL Желательно наличие сертификата 1С ""Специалист"" по платформе 1С 8.3. Опыт работы в конфигурации ERP 2 Понимание принципов финансово-хозяйственной деятельности предприятий. Практические навыки программирования на 1С на хорошем уровне; отличное знание в написании запросов. При собеседовании обязательно прохождение теста. Инициативность‚ нацеленность на результат.",Разработка и оптимизация программных продуктов на базе платформы 1С:Предприятие. Разработка сложных отчетов. Доработка конфигурации; дополнительных внешних обработок и отчетов.,удаленная работа,,https://hh.ru/vacancy/38241576
Тюмень,АО   Восток Энергосбытовая компания,,«Энергосбытовая компания «Восток» (АО «ЭК «Восток») успешно работает в энергосбытовом секторе уже более пятнадцати лет и в настоящее время поставляет электроэнергию клиентам на территории десяти субъектов Российской Федерации. Каждому сотруднику нашей компании предоставлена реальная возможность реализовать свой потенциал  получить ценный опыт работы  повысить свой статус в успешной команде профессионалов. Чем предстоит заниматься?   Разработка баз данных и обеспечение их стабильности  надежности и производительности.   Проектирование  создание и внедрение систем баз данных на основе требований конечного пользователя.   Повышение производительности приложений.   Подготовка документации для приложений баз данных.   Управление памятью для систем баз данных.   Разработка схем баз данных  таблиц и словарей.   Обеспечение качества и целостности данных в базе данных.   Устранение любых проблем  связанных с производительностью базы данных  и принятие корректирующих мер.   Создание сложных функций  скриптов  хранимых процедур и триггеров для поддержки разработки приложений.   Регулярное резервное копирование базы данных.   Тестирование баз данных и осуществлять исправление.   Обеспечение аутентификации и авторизации для базы данных.   Разработка рекомендаций по проектированию и разработке баз данных.   Что мы ожидаем от будущего кандидата?   Понимание принципов построения реляционных баз данных.   Опыт проектирования и разработки баз данных   Хорошие навыки программирования на T-SQL  умение писать оптимальный код;   Понимание плана выполнения запросов и способов их оптимизации;   Умение анализировать и модифицировать чужой исходный код;   Знание основ администрирования БД является преимуществом;   Желателен опыт работы с веб-технологиями; Желателен опыт командной разработки; Мы постарались создать все условия для продуктивной и интересной работы:   Официальное трудоустройство согласно ТК РФ;   Стабильный  а главное полностью официальный доход;   Реальный карьерный рост в крупнейшей компании;   Атмосфера взаимопомощи и дружелюбия;     Работа в команде профессионалов в атмосфере взаимопомощи и поддержки;   Классическая пятидневка с фиксированными выходными;   График работы: с 8-00 до 17-00;   Обучение за счет предприятия.   А также в качестве бонуса:   Забота о здоровье: соц. пакет и бесплатные мед. обследования  ДМС;   Подарки в честь значимых событий в жизни сотрудников: рождение ребенка  свадьба  подарки детям на Новый год.   Если Вы ищите стабильную и интересную работу  то будем рады Вашим резюме!,Полная занятость,1–3 года,60000,60000,Разработчик баз данных (Тюмень),19 октября 2020,,,полный день,,https://hh.ru/vacancy/38498330
Тюмень,КрепыЖ,Официальное трудоустройство Своевременная выплата заработной платы Возможность профессионального развития Развитая корпоративная культура,Обязанности:  Расширенные навыки программирования в среде 1С Предприятие (8.2  8.3) - проектирование  анализ и корректировка ТЗ Написание и отладка кода и форм Работа с бонусной прграммой Тестирование и мониторинг Интеграция учетных данных со сторонними приложениями (ЭДО  CRM  WMS  системы анализа данных  информационные сайты и сайты продаж  базы данных  Требования:  Опыт работы от 2х лет Дисциплинированность Профессионализм Уверенные навыки Общая эрудированность Самообразование Коммуникативность    Условия:  Официальное трудоустройство Своевременная выплата заработной платы Возможность профессионального развития Развитая корпоративная культура   ,Полная занятость,3–6 лет,,,Программист 1С,15 октября 2020,Опыт работы от 2х лет Дисциплинированность Профессионализм Уверенные навыки Общая эрудированность Самообразование Коммуникативность,Расширенные навыки программирования в среде 1С Предприятие (8.2; 8.3) - проектирование; анализ и корректировка ТЗ Написание и отладка кода и форм Работа с бонусной прграммой Тестирование и мониторинг Интеграция учетных данных со сторонними приложениями (ЭДО; CRM; WMS; системы анализа данных; информационные сайты и сайты продаж; базы данных,полный день,,https://hh.ru/vacancy/37509735
Тюмень,ТСЖ-Сервис,5-дневная рабочая неделя; Официальное трудоустройство; Компенсация ГСМ; Офис в самом центре города.,Обязанности:  Работа с потенциальными Клиентами – консультирование УК и застройщиков по телефону и на выезде; Ведение и обновление базы клиентов; Подготовка и ведение договоров; Составление коммерческих предложений;​  Требования  ​Опыт продаж в телекоммуникационной компании и переговоров с застройщиками или УК; Высшее образование; Желание много зарабатывать и готовность вкладывать в это свое время; Продвинутые коммуникативные навыки  навыки презентации  грамотная речь; Способность работать в динамичном режиме с большим объёмом информации; Обучаемость  честность и высокий уровень ответственности.  Условия:  5-дневная рабочая неделя; Официальное трудоустройство; Компенсация ГСМ; Офис в самом центре города. ,Полная занятость,3–6 лет,,,Менеджер по продажам (B2B),16 октября 2020,​Опыт продаж в телекоммуникационной компании и переговоров с застройщиками или УК; Высшее образование; Желание много зарабатывать и готовность вкладывать в это свое время; Продвинутые коммуникативные навыки; навыки презентации; грамотная речь; Способность работать в динамичном режиме с большим объёмом информации; Обучаемость; честность и высокий уровень ответственности.,Работа с потенциальными Клиентами – консультирование УК и застройщиков по телефону и на выезде; Ведение и обновление базы клиентов; Подготовка и ведение договоров; Составление коммерческих предложений;​,полный день,Грамотная речь;Пользователь ПК;Консультирование;Навыки продаж;Ведение переговоров,https://hh.ru/vacancy/39686227
Тюмень,ООО   Энерготехсервис,,"Требуется Инженер АСУ в энергетическую компанию  Северо-Комсомольское месторождение  ЯНАО. Работа в режиме вахты 30/30  в период пандемии вахта 60/60. Обязанности:  Контроль состояния эксплуатации энергокомплексов на базе ГПЭС (Waukesha) и ГТУ (ПАЭС-2500) в части АСУ ТП. Контроль составления заявок на технические средства для восстановления работоспособности энергокомплексов. Ремонт и наладка систем автоматики ГПГУ  ГТУ  УПТГ. Работа с проектной (рабочей) документацией. Составление графиков ТО  ППР  графиков проверки средств измерений. Контроль своевременного проведения ТО и ППР. Проверка системы загазованности и охранно-пожарной сигнализации.  Требования:  Высшее профильное образование ; Опыт работы в должности инженера АСУ в сфере энергетики; Знание правил по охране труда при эксплуатации электроустановок; Знание правил устройства электроустановок; Умение читать и составлять однолинейные электрические схемы.  Условия:  Трудоустройство согласно ТК РФ; ""Белая"" заработная плата  без задержек. Вахтовый метод работы в ЯНАО; Оплата питания в период вахты; Компенсация проезда ЖД транспортом от базовых городов.  Подбор на данную вакансию ведется на конкурсной основе!",Полная занятость,1–3 года,,,Инженер АСУ,8 октября 2020,,Контроль состояния эксплуатации энергокомплексов на базе ГПЭС (Waukesha) и ГТУ (ПАЭС-2500) в части АСУ ТП. Контроль составления заявок на технические средства для восстановления работоспособности энергокомплексов. Ремонт и наладка систем автоматики ГПГУ; ГТУ; УПТГ. Работа с проектной (рабочей) документацией. Составление графиков ТО; ППР; графиков проверки средств измерений. Контроль своевременного проведения ТО и ППР. Проверка системы загазованности и охранно-пожарной сигнализации.,Вахтовый метод,,https://hh.ru/vacancy/38338160
Тюмень,АО   НИПИГАЗ,,,Полная занятость,3–6 лет,,,Эксперт (сопровождения САПР инженерное ПО),6 октября 2020,,,полный день,Разработка ПО;Информационные технологии;Гидросистема;ITIL;AutoDesk AutoCAD;САПР,https://hh.ru/vacancy/37749073
Тюмень,Компания maxim,,Кто мы: IT-компания  предоставляющая облачные решения в сфере такси. К нашим сервисам подключено большое количество компаний  среди которых как мелкие региональные игроки  так и компании с мировым именем  такие как сервис заказа такси «Максим». Мы — команда вне географического фактора  части которой эффективно взаимодействуют из разных точек мира. У нас 5 it-подразделений в городах РФ и 4 подразделения за рубежом. 250+ сотрудников и два десятка направлений работы в сфере IT. Задачи:  разработка новых и сопровождение существующих проектов холдинга.  Что ожидаем от кандидата:  опыт разработки на фреймворке Yii2 от 3-х лет; понимать все этапы разработки приложения; самостоятельно выполнять поставленные задачи; понимать требования бизнеса и уметь переводить их в технические решения; умение работать в команде; стремление и умение профессионально развиваться; плюсом будет если вы знаете Golang.  Что мы предлагаем:  множество интересных и разнообразных задач; разносторонний и дружный коллектив; корпоративное обучение; поездки на it-конференции; компенсацию питания; ДМС; уровень заработной платы  который зависит от технических знаний и навыков (+ регулярный пересмотр  если вы растете); есть программа релокации. ,Полная занятость,3–6 лет,120000,50000,PHP-разработчик,16 октября 2020,,,полный день,PHP;Golang;Yii2,https://hh.ru/vacancy/35963503
Тюмень,АО   Сургутнефтегазбанк,работа в одном из крупнейших региональных банков РФ; официальное трудоустройство в соответствии с ТК РФ; заработная плата оговаривается на собеседовании; ДМС; санаторно-курортное лечение для сотрудников и их детей.,Работа в г. Сургуте Обязанности:  управление технической командой; управление разработкой программных продуктов; регламентация/оптимизация ИТ бизнес-процессов; контроль процесса разработки ПО; корректировка/оптимизация ИТ-инфраструктуры и архитектуры IT-системы; планирование ИТ бюджета; коммуникация с внутренним заказчиком; коммуникации с внешними контрагентами/исполнителями.  Требования:  образование: высшее техническое/инженерно-экономическое; опыт работы на аналогичных должностях является преимуществом; опыт реализации проектов; опыт работы с подрядчиками; опыт построения и развития ИТ-инфраструктуры  включая сети  серверы и т.д.  Условия:  работа в одном из крупнейших региональных банков РФ; официальное трудоустройство в соответствии с ТК РФ; заработная плата оговаривается на собеседовании; ДМС  санаторно-курортное лечение для сотрудников и их детей. ,Полная занятость,3–6 лет,,,Директор технологического блока (г. Сургут),16 октября 2020,образование: высшее техническое/инженерно-экономическое; опыт работы на аналогичных должностях является преимуществом; опыт реализации проектов; опыт работы с подрядчиками; опыт построения и развития ИТ-инфраструктуры; включая сети; серверы и т.д.,управление технической командой; управление разработкой программных продуктов; регламентация/оптимизация ИТ бизнес-процессов; контроль процесса разработки ПО; корректировка/оптимизация ИТ-инфраструктуры и архитектуры IT-системы; планирование ИТ бюджета; коммуникация с внутренним заказчиком; коммуникации с внешними контрагентами/исполнителями.,полный день,,https://hh.ru/vacancy/37296933
